Project: Dynamics 365 Convergence    Server: dev.azure.com/ecolaboip    Query: 1C-Project-Plan-All-001    List type: Tree    ,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,Work Item Type,Effort,Target Date,Title 1,Title 2,Title 3,Title 4,Title 5,Title 6,Description,Assigned To,State,Tags,Area Path,Created By,Iteration Path,Priority,Reason,Value Area,Comment Count,Acceptance Criteria,Story Points,Activity,Finish Date,Original Estimate,Remaining Work,Completed Work
891749,Task,,,,,,,Testing,,"
 

 
https://go.screenpal.com/watch/cTlXQsnYqTP
 
 

 
[Image]
 

 
Account  Link-https://ecolabtest.crm.dynamics.com/main.aspx?appid=ab4ea951-1ec6-483e-b949- 
2e838f9c6052&pagetype=entityrecord&etn=account&id=43b69c18-9359-ea11-a811-000d3a5936c5 

 
Tank order-https://ecolabtest.crm.dynamics.com/main.aspx?appid=ab4ea951-1ec6-483e-b949-2e838f9c6052&pagetype=entityrecord&etn=ecl_tankorder&id=b7dc90eb-a998-484d-a58c-fc3f0e9099d5 

 

 

 
Non 1C-[Image] 

 

 
https://ecolabtest.crm.dynamics.com/main.aspx?appid=ab4ea951-1ec6-483e-b949-2e838f9c6052&pagetype=entityrecord&etn=ecl_tankorder&id=441229d4-9dbb-4ee8-bedf-3edc135227ee
 
","M, Mallika",Closed,,\FBU 1C\CRM,"M, Mallika",\One Dynamics\Sprint 25.17.03,2,Completed,,0,,,Testing,,2,,2
897965,Task,,,,,,,Status Handling on Create and Update,,"Status Handling on Create and Update
 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Singh, Sahil",\One Dynamics\Sprint 25.17.04,2,Completed,,2,,,Development,,0.5,,0
887154,Task,,,,,,,Power Automate - Email Trigerring and Validation,,"Tank Order Customer Setup Email flow is created and validate
 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Chemmala, Rahul",\One Dynamics\Sprint 25.17.02,2,Completed,,1,,,Development,,6,,6
887153,Task,,,,,,,Power Automate - Criteria Building and Filtering Part - 2,,,"Singh, Sahil",Removed,,\FBU 1C\CRM,"Chemmala, Rahul",\One Dynamics\Sprint 25.17.02,2,Removed from the backlog,,0,,,Development,,4,4,0
887150,Task,,,,,,,Power Automate - Criteria Building and Filtering Part - 1,,,"Singh, Sahil",Removed,,\FBU 1C\CRM,"Chemmala, Rahul",\One Dynamics\Sprint 25.17.02,2,Removed from the backlog,,0,,,Development,,6,6,0
886858,Task,,,,,,,Master regression updating,,,"D, Triveni",Closed,,\FBU 1C\CRM,"Hegedkar, Vaishnavi",\One Dynamics\Sprint 25.17.02,2,Completed,,0,,,Testing,,1,,1
887148,Task,,,,,,,Email Trigerring Notification ANalysis,,"Analysis completed 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Chemmala, Rahul",\One Dynamics\Sprint 25.17.02,2,Completed,,1,,,Development,,4,,4
891616,Fault,,,,,,,Email is not showing under activities tab,,"Steps: 
1.Login as FBU AM user 
2.Open any customer account ->Go to the Tank order tab->Create a new tank order record 
3.Complete the BPF stages till customer setup 
4.Validate the email should trigger 

 
Actual Result: Email is not showing under activities tab 
https://ecolabtest.crm.dynamics.com/main.aspx?appid=ab4ea951-1ec6-483e-b949-2e838f9c6052&pagetype=entityrecord&etn=ecl_tankorder&id=a75015c3-b1ec-4cc6-9940-e63a374caab8
 

 
[Image]
 
Expected Result: Email should show under the activities tab 
","M, Mallika",Closed,,\FBU 1C\CRM,"M, Mallika",\One Dynamics\Sprint 25.17.03,,Moved to state Closed,,2,,,,,,,
886857,Task,,,,,,,Creating/Updating test cases,," 
Scenario 1: Email notifications triggered when a tank order qualifies for Customer Setup. 

 *  Login as a FBU Water Sales Rep and create a Tank Order Request for Base Tank with Request Type as New 
 *  Submit the Tank Order request to the next stage (Approval) 
 *  Login as tank order admin user 
 *  Approve the tank order request and move the tank order to the stage Customer Set Up 
 *  Select an active tank order record which is in Customer Setup view 
 *  Create a new tank order and move to customer setup pendingstage  
 *  Go to status tracking tab and check if the following conditions are met  

 *  Order Status = Customer Setup Pending,  
 *  Record Status = Open 
 *  Record Type = Customer Setup 
 

 *  Validate that a automated email is sent to Customer Service DL (cs-watercare@ecolab.com) 
 *  Validate Email Subject & Body Formatting is as defined in the story 
 

 
Scenario 2: Ensure One Notification Per Order 

 *  Select tank order record in customer setup pending stage 
 *  Try to open/edit/save the order 
 *  Then Validate no additional notifications should be sent. 
 

 
 
","D, Triveni",Closed,,\FBU 1C\CRM,"Hegedkar, Vaishnavi",\One Dynamics\Sprint 25.17.02,2,Completed,,3,,,Testing,,1,,1
872853,User Story,,,,,,Products - Add Legacy Product Lookup field to Product,,,"As a system, I want to identify the ERP system from which the product is added in CRM so that I can correctly filter and display the products within the entities (Service Visits and Reoccurring Services) in CRM while performing field service activities 
","Singh, Sahil",Pending Prod Release,CodeReviewed; FBU R2 Release; FBU_QAPush_Dec_Major1,\FBU 1C\CRM,"K S, Shamil",\One Dynamics\Sprint 25.17.01,2,Moved out of state In QA,Business,2," *  Validate that the look-up field ERP System referencing the ERP system entity is added to the entity product after the field Global Business on the Summary Tab  
 *  Validate that the fields Legacy Product Lookup Number and Legacy Product Name is added to the entity product after the field Field Service Product Sub Type on the Administration Tab 
 *  Validate that the existing field Field Service Product Type is added to the form before the field Field Service Product Sub Type on the Administration Tab 
 *  Validate that the existing field Name is added to the form after the field Modified On on the Administration Tab
 
 

 

",1,,,,,
879489,Task,,,,,,,Testing,,,"Hegedkar, Vaishnavi",Closed,,\FBU 1C\CRM,"D, Triveni",\One Dynamics\Sprint 25.17.01,2,Completed,,5,,,Testing,,2,,2
882217,Task,,,,,,,Review Test Scenario,,,"K S, Shamil",Closed,,\FBU 1C\CRM,"K S, Shamil",\One Dynamics\Sprint 25.17.01,2,Completed,,0,,,Requirements,,0.1,,
881228,Task,,,,,,,Review Test Cases,,,"K S, Shamil",Removed,,\FBU 1C\CRM,"Mittal, Arpit",\One Dynamics\Sprint 25.17.01,2,Removed from the backlog,,0,,,Requirements,,0.1,0.1,
880939,Task,,,,,,,Products - Add Legacy Product Lookup field to Product,,"Added Legacy Product Lookup field to Product
 
","Singh, Sahil",Closed,,\FBU 1C\CRM,"Kaira, Abhinaya",\One Dynamics\Sprint 25.17.01,2,Completed,,0,,,Development,,3,,3
883487,Test Case,,,,,,,Products - Add Legacy Product Lookup field to Product,,,"Hegedkar, Vaishnavi",Design,,\,"Hegedkar, Vaishnavi",\,2,New,,1,,,,,,,
879490,Task,,,,,,,Master Regression updating,,,"Hegedkar, Vaishnavi",Closed,,\FBU 1C\CRM,"D, Triveni",\One Dynamics\Sprint 25.17.01,2,Completed,,1,,,Testing,,0.5,,0.5
879493,Task,,,,,,,Creating/Updating test cases,,"Test Scenario :
 
 
Scenario 1

 *  Login as a Ops Admin 
 *  Go to Ecolab Admin App 
 *  Go to Masterdata section 
 *  Go to Product and open a record 
 *  Navigate to the administration tab  
 *  Validate the new field Legacy Product is added after the field Field Service Product Sub Type on the Administration Tab 
 *  Validate the legacy product field is the lookup field. 
 *  Validate the field Field Service Product Type is added to the form before the field Field Service Product Sub Type on the Administration Tab 
 *  Validate the field Name is added to the form after the field Modified On on the Administration Tab
 
 

 
","Hegedkar, Vaishnavi",Closed,,\FBU 1C\CRM,"D, Triveni",\One Dynamics\Sprint 25.17.01,2,Completed,,2,,,Testing,,0.5,,0.5
857908,User Story,,,,,,Map EBS Ship-To to NSAP Intercompany Ship-To,,,"As a CRM Integration Specialist, I need mapping logic between EBS Ship-To and NSAP intercompany Ship-To so that fulfillment and warehouse assignment processes remain accurate.
 

 
Functional Requirement: Implement Mapping Logic Between EBS and NSAP Ship-To Addresses 
","Yellapantula, Siva",Removed,CRM; Review,\FBU 1C,"Bargabus, Carol",\One Dynamics,2,Removed from the backlog,Business,0,"Given I am a Sales Rep and a Ship-To address in EBS 
When I process a tank order in CRM 
Then the system should automatically map it to the corresponding NSAP intercompany Ship-To 
And use the mapped address for fulfillment routing 

 
",,,,,,
885580,User Story,,,,,,Integration: Implement ADF Pipeline Enhancements to Load NSAP Intercompany Ship-To into CRM (Based on Spike Findings #885579),,,"As a developer,
I need to update the ADF pipelines and CRM data entities based on the technical spike outcome, #885579 
 
so CRM can store and display the NSAP Intercompany Ship-To value for 1C Tank Order processing.
 
","Gupta, Ayush",Pending PO Review,,\FBU 1C\Data,"Yellapantula, Siva",\One Dynamics\Sprint 26.17.05,2,Moved out of state In QA,Business,4,"Acceptance Criteria (Pending Spike Output #885579 )

 *  Validate that the new Field Intercompany Ship To Exists in CRM Account table 

 *  Field- NSAP Intercompany Ship-To Number(ecl_znsapidentifier)
 
 

 *  Update ADF Pipelines 

 *  Implement changes based on spike recommendation: 

 *  Ship-To pipeline 
 *  Implement transformations for Snowflake ? CRM mapping 
 *  Ensure accurate mapping for NSAP Intercompany Ship-To 
 

 

 *  Update Integration Mapping Logic 

 *  Modify source query to select the correct identification number 
 *  Join between Snowflake tables per spike findings 
 *  Validate 1:N relationships and select correct record 
 

 *  Validations of the Pipeline 

 *  Validate pipeline loads for: 

 *  New ShipTo Account Creations  
 *  ShipTo Updates 
 

 *  Confirm no regression issues in existing fields 
 

 *  End-to-End Testing 

 *  Verify Sold-To ? Ship-To ? Tank Order quick view flow  
 *  Validate that NSAP Intercompany Ship-To displays correctly  
 *  Validate for 1C vs Non-1C behavior 
 *  Validate Intercompany ShipTo getting updated correctly while creation and updation of ShipTo 
 

 

 

",3,,,,,
899072,Task,,,,,,,Testing,,"Validate ADF data in QA 
","Chaudhari, Neha",Closed,,\FBU 1C\Data,"Chaudhari, Neha",\One Dynamics\Sprint 26.17.05,2,Completed,,1,,,Testing,,6,,6
898261,Task,,,,,,,"Modify Snowflake Query, Dataflow and Pipeline to include Intercompany ShipTo mapping",,,"Gupta, Ayush",Closed,,\FBU 1C\Data,"Gupta, Ayush",\One Dynamics\Sprint 25.17.04,2,Completed,,0,,,Development,,2,,2
857910,User Story,,,,,,Ensure synchronization of tank and Ship-To data across systems,,,"As a Sales Operations Analyst, I need tank and Ship-To data to be synchronized across CRM, EBS, and NSAP so that order processing and fulfillment are consistent and error-free.
 

 
Functional Requirement: Synchronize Tank and Ship-To Data Across CRM, EBS, and NSAP 
","Yellapantula, Siva",Removed,CRM; Review,\FBU 1C,"Bargabus, Carol",\One Dynamics,2,Removed from the backlog,Business,0,"Given I am a Sales rep creating a tank order in CRM 
When the order is approved and pushed downstream 
Then the tank and Ship-To data should be synchronized with both EBS and NSAP 
And reflect accurate mappings in all system 

 
",,,,,,
857907,User Story,,,,,,Enable CRM to maintain customer and tank records across EBS and NSAP,,,"As a CRM Administrator, I need the CRM system to support dual maintenance of customer and tank records across EBS and NSAP so that both systems can operate in parallel during the post-migration phase.
 

 
Functional Requirement: Support Dual Maintenance of Customer and Tank Records 

 
 
","Yellapantula, Siva",Removed,CRM; Review,\FBU 1C,"Bargabus, Carol",\One Dynamics,2,Removed from the backlog,Business,0,"Given I am a CRM admin and a customer or tank record exists in both EBS and NSAP 
When I view or update the record in CRM 
Then I should be able to reference both EBS and NSAP account numbers 
And ensure data integrity across both systems 

 
Given I am a Sales Rep and a customer or tank record exists in both EBS and NSAP 
When I view or update the record in CRM 
Then I should be able to reference both EBS and NSAP account numbers 
And ensure data integrity across both systems 

 
",,,,,,
885570,User Story,,,,,,CRM – Validation: Ensure “Label Required” Defaults to Yes for Product Change Tank Orders (No Dev Expected Validation only),,,"As a CRM user,
I need the Label Required field to automatically default to “Yes” when initiating a Product Change tank order,
 
so that the label workflow is consistently enforced without requiring manual user selection.
 

 
Context: 

 *  In the current CRM configuration, Label Required is already defaulted to Yes for: 

 *  New Tank 
 *  Product Change 
 *  New Label 
 

 *  No new development is expected. 
 *  This story ensures that the default = Yes behavior is validated specifically for Product Change tank orders as part of the 1C R2 scope. 
 

 
","Yellapantula, Siva",Removed,Refine,\FBU 1C,"Yellapantula, Siva",\One Dynamics,2,Removed from the backlog,Business,2,"Business Acceptance Criteria: 

 *  Default Behavior for Product Change 

 *  Given a user creates a new tank order 
 *  And selects Order Type = Product Change 
 *  When the tank order detail form loads 
 *  Then the Label Required field must default to “Yes”. 
 

 *  No Build Required Unless a Defect Is Identified 

 *  If validation confirms the default behavior already works: 
 *  Story can be marked as No Development Required. 
 *  If validation fails at any step: 
 *  A follow-up defect or small config fix story must be created. 
 

 

 

 

 
",,,,,,
883240,User Story,,,,,,CRM – Update Tank Order Workflow Dashboard Views to Support US10/CA10 Sales Orgs,,,"As a CRM user,
I need updated Tank Order dashboard views that correctly display US10 and CA10 tank orders and show additional account-related columns,
 
so that Sales Rep, Customer Service, Warehouse, Logistics, Delivery Systems, and other operational teams have full visibility into sold-to and ship-to data, including NSAP intercompany ship-to information.
 

 
Context and Background  

 *  The Tank Order Workflow Stages Dashboard contains seven sections, each powered by a dedicated system view. 
 *  Current views only support legacy sales orgs (1001, 2001, 1500, 2500) and do not display NSAP intercompany ship-to information. 
 *  Business requires: 

 *  Support for new 1C sales orgs: US10 and CA10 
 *  Display of additional account-related information: 
 *  Sold-To Account Number 
 *  Ship-To Account Number 
 *  NSAP Intercompany Ship-To Number 
 *  Updating these views automatically updates the dashboard (no dashboard edits required). 
 

 

 

","Kaira, Abhinaya",In QA,CodeReviewed; FBU R2 Release; FBU_QAPush_Jan_Major1; ReadyforDemo,\FBU 1C\CRM,"K S, Shamil",\One Dynamics\Sprint 25.17.04,2,Moved out of state PO Approved,Business,2," 
Business Acceptance Criteria: 

 *  A. Tank Order – Sales Rep View 

 *  Update Sales Org Filter 

 *   
Update Sales Org filter to include US10 and CA10 along with existing 1001/2001/1500/2500.

 *   
 

 

 *  Maintain Existing Filters 

 *  Existing criteria remain unchanged: 
 *  TankOrder.Status = Active 
 *  Order Status = Draft 
 *  TankOrderStatusTracker.Status = Active 
 *  TankOrderStatusTracker.RecordStatus = Open 
 *  TankOrderStatusTracker.RequestType = Sales Rep 
 

 *  
 
 

 *  B. Tank Order – Order Management View 

 *  Update Sales Org Filter 

 *  Update Sales Org filter to include US10 and CA10 along with existing 1001/2001/1500/2500. 
 

 *  Retain Other Filters 

 *  Status = Active 
 *  Order Status ? {Order Management Pending, Approval Pending} 
 *  Related TankOrderStatusTracker: Status = Active, RecordStatus = Open, RequestType = Order Management 
 

 *  
 
 

 *  C. Tank Order – Delivery Systems View 

 *  Update Sales Org Filter 

 *   
 

Update Sales Org filter to include US10 and CA10 along with existing 1001/2001/1500/2500.
 *  Retain Other Filters 

 *  Status = Active 
 *  Order Status = Approval Pending 
 *  TankOrderStatusTracker.Status = Active 
 *  TankOrderStatusTracker.RecordStatus = Open 
 *  TankOrderStatusTracker.RequestType = Delivery Systems 
 

 *  
 
 

 *  D. Tank Order – Logistics Safety View 

 *  Update Sales Org Filter 

 *   
 

Update Sales Org filter to include US10 and CA10 along with existing 1001/2001/1500/2500.
 *  Retain Other Filters 

 *  Status = Active 
 *  Order Status = Approval Pending 
 *  TankOrderStatusTracker.Status = Active 
 *  TankOrderStatusTracker.RecordStatus = Open 
 *  TankOrderStatusTracker.RequestType = Logistics Safety 
 

 *  
 
 

 *  E. Tank Order – Packaging Systems View 

 *  Update Sales Org Filter 

 *   
 

Update Sales Org filter to include US10 and CA10 along with existing 1001/2001/1500/2500.
 *  Retain Other Filters 

 *  Status = Active 
 *  Order Status = Packaging Pending 
 *  TankOrderStatusTracker.Status = Active 
 *  TankOrderStatusTracker.RecordStatus ? {Open, Closed} 
 *  TankOrderStatusTracker.RequestType = Packaging Systems 
 

 *  
 
 

 *  F. Tank Order – Warehouse View 

 *  Update Sales Org Filter 
 *   
 

Update Sales Org filter to include US10 and CA10 along with existing 1001/2001/1500/2500.

 *  Retain Other Filters 

 *  Status = Active 
 *  Order Status ? {Approval Pending, Warehouse Pending} 
 *  TankOrderStatusTracker.Status = Active 
 *  TankOrderStatusTracker.RecordStatus = Open 
 *  TankOrderStatusTracker.RequestType = Warehousing 
 

 

 *  
 
 *  G. Tank Order – Customer Setup View 

 *  Update Sales Org Filter 

 *   
 

Update Sales Org filter to include US10 and CA10 along with existing 1001/2001/1500/2500.
 *  Retain Other Filters 

 *  Status = Active 
 *  Order Status = Customer Setup Pending 
 *  TankOrderStatusTracker.Status = Active 
 *  TankOrderStatusTracker.RecordStatus = Open 
 *  TankOrderStatusTracker.RequestType = Customer Setup 
 

 *  ? 
 

 

 

 

 

 

 

 
",2,,,,,
